id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,season,city,venue,toss_winner,toss_decision,winner,result,result_margin,player_of_match,team1,team2,batting_team,bowling_team
1216524,219,2,124,131,10,119,2021,UAE,Dubai International Cricket Stadium,Delhi,field,Hyderabad,runs,88.0,WP Saha,Hyderabad,Delhi,Hyderabad,Delhi
1216525,169,4,131,132,8,125,2021,UAE,Dubai International Cricket Stadium,Bangalore,bat,Bangalore,runs,37.0,V Kohli,Bangalore,Chennai,Bangalore,Chennai
1216526,148,5,125,149,2,101,2021,Abu Dhabi,Sheikh Zayed Stadium,Kolkata,bat,Mumbai,wickets,8.0,Q de Kock,Kolkata,Mumbai,Kolkata,Mumbai
1216527,223,2,127,226,6,123,2021,UAE,Sharjah Cricket Stadium,Rajasthan,field,Rajasthan,wickets,4.0,SV Samson,Punjab,Rajasthan,Punjab,Rajasthan
1216528,167,6,122,147,8,126,2021,UAE,Dubai International Cricket Stadium,Chennai,bat,Chennai,runs,20.0,RA Jadeja,Chennai,Hyderabad,Chennai,Hyderabad
1216529,162,4,125,166,5,122,2021,Abu Dhabi,Sheikh Zayed Stadium,Delhi,bat,Mumbai,wickets,5.0,Q de Kock,Delhi,Mumbai,Delhi,Mumbai
1216530,191,7,122,131,9,123,2021,UAE,Dubai International Cricket Stadium,Rajasthan,field,Kolkata,runs,60.0,PJ Cummins,Kolkata,Rajasthan,Kolkata,Rajasthan
1216531,171,6,125,177,2,126,2021,UAE,Sharjah Cricket Stadium,Bangalore,bat,Punjab,wickets,8.0,KL Rahul,Bangalore,Punjab,Bangalore,Punjab
1216532,162,4,123,147,7,124,2021,Abu Dhabi,Sheikh Zayed Stadium,Delhi,field,Hyderabad,runs,15.0,Rashid Khan,Hyderabad,Delhi,Hyderabad,Delhi
1216533,125,5,122,126,3,106,2021,Abu Dhabi,Sheikh Zayed Stadium,Chennai,bat,Rajasthan,wickets,7.0,JC Buttler,Chennai,Rajasthan,Chennai,Rajasthan
1216534,163,5,124,153,10,122,2021,UAE,Dubai International Cricket Stadium,Hyderabad,field,Bangalore,runs,10.0,YS Chahal,Bangalore,Hyderabad,Bangalore,Hyderabad
1216535,110,9,122,111,1,87,2021,UAE,Dubai International Cricket Stadium,Mumbai,field,Mumbai,wickets,9.0,Ishan Kishan,Delhi,Mumbai,Delhi,Mumbai
1216536,172,5,121,178,4,125,2021,UAE,Dubai International Cricket Stadium,Chennai,field,Chennai,wickets,6.0,RD Gaikwad,Kolkata,Chennai,Kolkata,Chennai
1216537,185,4,129,186,3,108,2021,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan,field,Rajasthan,wickets,7.0,BA Stokes,Punjab,Rajasthan,Punjab,Rajasthan
1216538,208,5,123,174,7,129,2021,UAE,Sharjah Cricket Stadium,Mumbai,bat,Mumbai,runs,34.0,TA Boult,Mumbai,Hyderabad,Mumbai,Hyderabad
1216539,175,3,123,131,7,124,2021,UAE,Dubai International Cricket Stadium,Chennai,field,Delhi,runs,44.0,PP Shaw,Delhi,Chennai,Delhi,Chennai
1216540,194,2,125,112,9,123,2021,UAE,Sharjah Cricket Stadium,Bangalore,bat,Bangalore,runs,82.0,AB de Villiers,Bangalore,Kolkata,Bangalore,Kolkata
1216541,195,5,125,196,2,117,2021,Abu Dhabi,Sheikh Zayed Stadium,Mumbai,bat,Rajasthan,wickets,8.0,BA Stokes,Mumbai,Rajasthan,Mumbai,Rajasthan
1216542,201,6,125,132,10,103,2021,UAE,Dubai International Cricket Stadium,Hyderabad,bat,Hyderabad,runs,69.0,JM Bairstow,Hyderabad,Punjab,Hyderabad,Punjab
1216543,161,7,128,148,8,124,2021,UAE,Dubai International Cricket Stadium,Delhi,bat,Delhi,runs,13.0,A Nortje,Delhi,Rajasthan,Delhi,Rajasthan
1216544,145,6,127,150,2,113,2021,UAE,Dubai International Cricket Stadium,Bangalore,bat,Chennai,wickets,8.0,RD Gaikwad,Bangalore,Chennai,Bangalore,Chennai
1216545,142,4,123,145,3,112,2021,Abu Dhabi,Sheikh Zayed Stadium,Hyderabad,bat,Kolkata,wickets,7.0,Shubman Gill,Hyderabad,Kolkata,Hyderabad,Kolkata
1216546,164,5,123,167,5,120,2021,UAE,Dubai International Cricket Stadium,Delhi,bat,Punjab,wickets,5.0,S Dhawan,Delhi,Punjab,Delhi,Punjab
1237177,200,5,121,143,8,126,2021,UAE,Dubai International Cricket Stadium,Delhi,field,Mumbai,runs,57.0,JJ Bumrah,Mumbai,Delhi,Mumbai,Delhi
1237178,131,7,124,132,4,123,2021,Abu Dhabi,Sheikh Zayed Stadium,Hyderabad,field,Hyderabad,wickets,6.0,KS Williamson,Bangalore,Hyderabad,Bangalore,Hyderabad
1237180,189,3,125,172,8,125,2021,Abu Dhabi,Sheikh Zayed Stadium,Delhi,bat,Delhi,runs,17.0,MP Stoinis,Delhi,Hyderabad,Delhi,Hyderabad
1237181,156,7,123,157,5,112,2021,UAE,Dubai International Cricket Stadium,Delhi,bat,Mumbai,wickets,5.0,TA Boult,Delhi,Mumbai,Delhi,Mumbai
1254058,159,9,124,160,8,126,2021,Chennai,MA Chidambaram Stadium,Bangalore,field,Bangalore,wickets,2.0,HV Patel,Mumbai,Bangalore,Mumbai,Bangalore
1254059,188,7,123,190,3,116,2021,Mumbai,Wankhede Stadium,Delhi,field,Delhi,wickets,7.0,S Dhawan,Chennai,Delhi,Chennai,Delhi
1254060,187,6,123,177,5,125,2021,Chennai,MA Chidambaram Stadium,Hyderabad,field,Kolkata,runs,10.0,N Rana,Kolkata,Hyderabad,Kolkata,Hyderabad
1254061,221,6,126,217,7,127,2021,Mumbai,Wankhede Stadium,Rajasthan,field,Punjab,runs,4.0,SV Samson,Punjab,Rajasthan,Punjab,Rajasthan
1254062,152,10,123,142,7,122,2021,Chennai,MA Chidambaram Stadium,Kolkata,field,Mumbai,runs,10.0,RD Chahar,Mumbai,Kolkata,Mumbai,Kolkata
1254063,149,8,127,143,9,126,2021,Chennai,MA Chidambaram Stadium,Hyderabad,field,Bangalore,runs,6.0,GJ Maxwell,Bangalore,Hyderabad,Bangalore,Hyderabad
1254064,147,8,124,150,7,119,2021,Mumbai,Wankhede Stadium,Rajasthan,field,Rajasthan,wickets,3.0,JD Unadkat,Delhi,Rajasthan,Delhi,Rajasthan
1254065,106,8,124,107,4,96,2021,Mumbai,Wankhede Stadium,Chennai,field,Chennai,wickets,6.0,DL Chahar,Punjab,Chennai,Punjab,Chennai
1254066,150,5,125,137,10,120,2021,Chennai,MA Chidambaram Stadium,Mumbai,bat,Mumbai,runs,13.0,KA Pollard,Mumbai,Hyderabad,Mumbai,Hyderabad
1254067,204,4,128,166,8,123,2021,Chennai,MA Chidambaram Stadium,Bangalore,bat,Bangalore,runs,38.0,AB de Villiers,Bangalore,Kolkata,Bangalore,Kolkata
1254068,195,4,122,198,4,115,2021,Mumbai,Wankhede Stadium,Delhi,field,Delhi,wickets,6.0,S Dhawan,Punjab,Delhi,Punjab,Delhi
1254069,188,9,129,143,9,129,2021,Mumbai,Wankhede Stadium,Rajasthan,field,Chennai,runs,45.0,MM Ali,Chennai,Rajasthan,Chennai,Rajasthan
1254070,137,9,120,138,4,121,2021,Chennai,MA Chidambaram Stadium,Mumbai,bat,Delhi,wickets,6.0,A Mishra,Mumbai,Delhi,Mumbai,Delhi
1254071,120,10,120,121,1,116,2021,Chennai,MA Chidambaram Stadium,Punjab,bat,Hyderabad,wickets,9.0,JM Bairstow,Punjab,Hyderabad,Punjab,Hyderabad
1254072,220,3,129,202,10,123,2021,Mumbai,Wankhede Stadium,Kolkata,field,Chennai,runs,18.0,F du Plessis,Chennai,Kolkata,Chennai,Kolkata
1254073,177,9,128,181,0,101,2021,Mumbai,Wankhede Stadium,Bangalore,field,Bangalore,wickets,10.0,D Padikkal,Rajasthan,Bangalore,Rajasthan,Bangalore
1254074,131,6,122,132,1,110,2021,Chennai,MA Chidambaram Stadium,Punjab,field,Punjab,wickets,9.0,KL Rahul,Mumbai,Punjab,Mumbai,Punjab
1254075,133,9,126,134,4,120,2021,Mumbai,Wankhede Stadium,Rajasthan,field,Rajasthan,wickets,6.0,CH Morris,Kolkata,Rajasthan,Kolkata,Rajasthan
1254076,191,4,125,122,9,125,2021,Mumbai,Wankhede Stadium,Chennai,bat,Chennai,runs,69.0,RA Jadeja,Chennai,Bangalore,Chennai,Bangalore
1254078,123,9,124,126,5,101,2021,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Kolkata,field,Kolkata,wickets,5.0,EJG Morgan,Punjab,Kolkata,Punjab,Kolkata
1254079,171,5,122,170,4,122,2021,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Delhi,field,Bangalore,runs,1.0,AB de Villiers,Bangalore,Delhi,Bangalore,Delhi
1254080,171,3,126,173,3,114,2021,Delhi,Arun Jaitley Stadium,Hyderabad,bat,Chennai,wickets,7.0,RD Gaikwad,Hyderabad,Chennai,Hyderabad,Chennai
1254081,171,4,124,172,3,113,2021,Delhi,Arun Jaitley Stadium,Mumbai,field,Mumbai,wickets,7.0,Q de Kock,Rajasthan,Mumbai,Rajasthan,Mumbai
1254082,154,6,121,156,3,104,2021,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Delhi,field,Delhi,wickets,7.0,PP Shaw,Kolkata,Delhi,Kolkata,Delhi
1254083,179,5,124,145,8,122,2021,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Bangalore,field,Punjab,runs,34.0,Harpreet Brar,Punjab,Bangalore,Punjab,Bangalore
1254084,218,4,128,219,6,128,2021,Delhi,Arun Jaitley Stadium,Mumbai,field,Mumbai,wickets,4.0,KA Pollard,Chennai,Mumbai,Chennai,Mumbai
1254085,220,3,128,165,8,127,2021,Delhi,Arun Jaitley Stadium,Hyderabad,field,Rajasthan,runs,55.0,JC Buttler,Rajasthan,Hyderabad,Rajasthan,Hyderabad
1254086,166,6,122,167,3,109,2021,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Delhi,field,Delhi,wickets,7.0,MA Agarwal,Punjab,Delhi,Punjab,Delhi
1254087,92,10,118,94,1,65,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Bangalore,bat,Kolkata,wickets,9.0,CV Varun,Bangalore,Kolkata,Bangalore,Kolkata
1254088,235,9,125,193,8,124,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Mumbai,bat,Mumbai,runs,42.0,Ishan Kishan,Mumbai,Hyderabad,Mumbai,Hyderabad
1254089,189,4,125,190,3,111,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan,field,Rajasthan,wickets,7.0,RD Gaikwad,Chennai,Rajasthan,Chennai,Rajasthan
1254090,164,7,125,158,6,126,2021,Sharjah,Sharjah Cricket Stadium,Bangalore,bat,Bangalore,runs,6.0,GJ Maxwell,Bangalore,Punjab,Bangalore,Punjab
1254091,134,7,125,139,4,121,2021,Sharjah,Sharjah Cricket Stadium,Chennai,field,Chennai,wickets,6.0,JR Hazlewood,Hyderabad,Chennai,Hyderabad,Chennai
1254092,127,9,124,130,7,113,2021,Sharjah,Sharjah Cricket Stadium,Kolkata,field,Kolkata,wickets,3.0,SP Narine,Delhi,Kolkata,Delhi,Kolkata
1254093,90,9,123,94,2,53,2021,Sharjah,Sharjah Cricket Stadium,Mumbai,field,Mumbai,wickets,8.0,NM Coulter-Nile,Rajasthan,Mumbai,Rajasthan,Mumbai
1254094,134,6,127,139,4,83,2021,Dubai,Dubai International Cricket Stadium,Punjab,field,Punjab,wickets,6.0,KL Rahul,Chennai,Punjab,Chennai,Punjab
1254095,141,7,124,137,6,122,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Bangalore,field,Hyderabad,runs,4.0,KS Williamson,Hyderabad,Bangalore,Hyderabad,Bangalore
1254096,155,6,128,159,3,93,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Kolkata,field,Kolkata,wickets,7.0,SP Narine,Mumbai,Kolkata,Mumbai,Kolkata
1254097,154,6,126,121,6,125,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan,field,Delhi,runs,33.0,SS Iyer,Delhi,Rajasthan,Delhi,Rajasthan
1254098,171,6,126,172,8,123,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Kolkata,bat,Chennai,wickets,2.0,RA Jadeja,Kolkata,Chennai,Kolkata,Chennai
1254099,135,6,123,137,4,116,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Mumbai,field,Mumbai,wickets,6.0,KA Pollard,Punjab,Mumbai,Punjab,Mumbai
1254100,164,5,123,167,3,119,2021,Dubai,Dubai International Cricket Stadium,Rajasthan,bat,Hyderabad,wickets,7.0,JJ Roy,Rajasthan,Hyderabad,Rajasthan,Hyderabad
1254101,164,5,126,166,3,125,2021,Dubai,Dubai International Cricket Stadium,Bangalore,field,Bangalore,wickets,7.0,KS Bharat,Delhi,Bangalore,Delhi,Bangalore
1254102,165,7,124,168,5,121,2021,Dubai,Dubai International Cricket Stadium,Punjab,field,Punjab,wickets,5.0,KL Rahul,Kolkata,Punjab,Kolkata,Punjab
1254103,149,9,123,153,3,107,2021,Dubai,Dubai International Cricket Stadium,Bangalore,field,Bangalore,wickets,7.0,YS Chahal,Rajasthan,Bangalore,Rajasthan,Bangalore
1254104,156,7,125,136,8,124,2021,Dubai,Dubai International Cricket Stadium,Chennai,bat,Chennai,runs,20.0,RD Gaikwad,Chennai,Mumbai,Chennai,Mumbai
1254105,134,9,126,139,2,111,2021,Dubai,Dubai International Cricket Stadium,Hyderabad,bat,Delhi,wickets,8.0,A Nortje,Hyderabad,Delhi,Hyderabad,Delhi
1254106,171,4,127,85,10,97,2021,Sharjah,Sharjah Cricket Stadium,Rajasthan,field,Kolkata,runs,86.0,Shivam Mavi,Kolkata,Rajasthan,Kolkata,Rajasthan
1254107,125,7,123,120,7,123,2021,Sharjah,Sharjah Cricket Stadium,Hyderabad,field,Punjab,runs,5.0,JO Holder,Punjab,Hyderabad,Punjab,Hyderabad
1254108,165,6,127,111,10,114,2021,Dubai,Dubai International Cricket Stadium,Mumbai,field,Bangalore,runs,54.0,GJ Maxwell,Bangalore,Mumbai,Bangalore,Mumbai
1254109,115,8,121,119,4,120,2021,Dubai,Dubai International Cricket Stadium,Hyderabad,bat,Kolkata,wickets,6.0,Shubman Gill,Hyderabad,Kolkata,Hyderabad,Kolkata
1254110,136,5,126,139,7,124,2021,Dubai,Dubai International Cricket Stadium,Delhi,field,Delhi,wickets,3.0,AR Patel,Chennai,Delhi,Chennai,Delhi
1254111,185,10,125,183,4,128,2021,Dubai,Dubai International Cricket Stadium,Punjab,field,Rajasthan,runs,2.0,Kartik Tyagi,Rajasthan,Punjab,Rajasthan,Punjab
1254112,129,8,126,132,6,119,2021,Sharjah,Sharjah Cricket Stadium,Delhi,field,Delhi,wickets,4.0,AR Patel,Mumbai,Delhi,Mumbai,Delhi
1254113,156,6,122,157,4,113,2021,Sharjah,Sharjah Cricket Stadium,Chennai,field,Chennai,wickets,6.0,DJ Bravo,Bangalore,Chennai,Bangalore,Chennai
1254114,172,5,126,173,6,121,2021,Dubai,Dubai International Cricket Stadium,Chennai,field,Chennai,wickets,4.0,RD Gaikwad,Delhi,Chennai,Delhi,Chennai
1254115,138,7,126,139,6,121,2021,Sharjah,Sharjah Cricket Stadium,Bangalore,bat,Kolkata,wickets,4.0,SP Narine,Bangalore,Kolkata,Bangalore,Kolkata
1254116,135,5,124,136,7,124,2021,Sharjah,Sharjah Cricket Stadium,Kolkata,field,Kolkata,wickets,3.0,VR Iyer,Delhi,Kolkata,Delhi,Kolkata
1254117,192,3,124,165,9,129,2021,Dubai,Dubai International Cricket Stadium,Kolkata,field,Chennai,runs,27.0,F du Plessis,Chennai,Kolkata,Chennai,Kolkata
1304047,131,5,126,133,4,111,2022,Mumbai,Wankhede Stadium,Kolkata,field,Kolkata,wickets,6.0,UT Yadav,Chennai,Kolkata,Chennai,Kolkata
1304048,177,5,122,179,6,117,2022,Mumbai,"Brabourne Stadium, Mumbai",Delhi,field,Delhi,wickets,4.0,Kuldeep Yadav,Mumbai,Delhi,Mumbai,Delhi
1304049,205,2,127,208,5,126,2022,Mumbai,Dr DY Patil Sports Academy,Punjab,field,Punjab,wickets,5.0,OF Smith,Bangalore,Punjab,Bangalore,Punjab
1304050,158,6,124,161,5,121,2022,Mumbai,Wankhede Stadium,Gujarat,field,Gujarat,wickets,5.0,Mohammed Shami,Lucknow,Gujarat,Lucknow,Gujarat
1304051,210,6,130,149,7,125,2022,Pune,Maharashtra Cricket Association Stadium,Hyderabad,field,Rajasthan,runs,61.0,SV Samson,Rajasthan,Hyderabad,Rajasthan,Hyderabad
1304052,128,10,115,132,7,121,2022,Mumbai,Dr DY Patil Sports Academy,Bangalore,field,Bangalore,wickets,3.0,PWH de Silva,Kolkata,Bangalore,Kolkata,Bangalore
1304053,210,7,123,211,4,129,2022,Mumbai,"Brabourne Stadium, Mumbai",Lucknow,field,Lucknow,wickets,6.0,E Lewis,Chennai,Lucknow,Chennai,Lucknow
1304054,137,10,118,141,4,92,2022,Mumbai,Wankhede Stadium,Kolkata,field,Kolkata,wickets,6.0,UT Yadav,Punjab,Kolkata,Punjab,Kolkata
1304055,193,8,126,170,8,130,2022,Mumbai,Dr DY Patil Sports Academy,Mumbai,field,Rajasthan,runs,23.0,JC Buttler,Rajasthan,Mumbai,Rajasthan,Mumbai
1304056,171,6,124,157,9,123,2022,Pune,Maharashtra Cricket Association Stadium,Delhi,field,Gujarat,runs,14.0,LH Ferguson,Gujarat,Delhi,Gujarat,Delhi
1304057,180,8,133,126,10,112,2022,Mumbai,"Brabourne Stadium, Mumbai",Chennai,field,Punjab,runs,54.0,LS Livingstone,Punjab,Chennai,Punjab,Chennai
1304058,169,7,121,157,9,126,2022,Mumbai,Dr DY Patil Sports Academy,Hyderabad,field,Lucknow,runs,12.0,Avesh Khan,Lucknow,Hyderabad,Lucknow,Hyderabad
1304059,169,3,125,173,6,122,2022,Mumbai,Wankhede Stadium,Bangalore,field,Bangalore,wickets,4.0,KD Karthik,Rajasthan,Bangalore,Rajasthan,Bangalore
1304060,161,4,121,162,5,97,2022,Pune,Maharashtra Cricket Association Stadium,Kolkata,field,Kolkata,wickets,5.0,PJ Cummins,Mumbai,Kolkata,Mumbai,Kolkata
1304061,149,3,124,155,4,122,2022,Mumbai,Dr DY Patil Sports Academy,Lucknow,field,Lucknow,wickets,6.0,Q de Kock,Delhi,Lucknow,Delhi,Lucknow
1304062,189,9,123,190,4,124,2022,Mumbai,"Brabourne Stadium, Mumbai",Gujarat,field,Gujarat,wickets,6.0,Shubman Gill,Punjab,Gujarat,Punjab,Gujarat
1304063,154,7,125,155,2,110,2022,Mumbai,Dr DY Patil Sports Academy,Hyderabad,field,Hyderabad,wickets,8.0,Abhishek Sharma,Chennai,Hyderabad,Chennai,Hyderabad
1304064,151,6,122,152,3,114,2022,Pune,Maharashtra Cricket Association Stadium,Bangalore,field,Bangalore,wickets,7.0,Anuj Rawat,Mumbai,Bangalore,Mumbai,Bangalore
1304065,215,5,125,171,10,121,2022,Mumbai,"Brabourne Stadium, Mumbai",Kolkata,field,Delhi,runs,44.0,Kuldeep Yadav,Delhi,Kolkata,Delhi,Kolkata
1304066,165,6,126,162,8,124,2022,Mumbai,Wankhede Stadium,Lucknow,field,Rajasthan,runs,3.0,YS Chahal,Rajasthan,Lucknow,Rajasthan,Lucknow
1304067,162,7,128,168,3,118,2022,Mumbai,Dr DY Patil Sports Academy,Hyderabad,field,Hyderabad,wickets,8.0,KS Williamson,Gujarat,Hyderabad,Gujarat,Hyderabad
1304068,216,4,127,193,9,129,2022,Mumbai,Dr DY Patil Sports Academy,Bangalore,field,Chennai,runs,23.0,S Dube,Chennai,Bangalore,Chennai,Bangalore
1304069,198,5,127,186,9,125,2022,Pune,Maharashtra Cricket Association Stadium,Mumbai,field,Punjab,runs,12.0,MA Agarwal,Punjab,Mumbai,Punjab,Mumbai
1304070,192,4,124,155,9,122,2022,Mumbai,Dr DY Patil Sports Academy,Rajasthan,field,Gujarat,runs,37.0,HH Pandya,Gujarat,Rajasthan,Gujarat,Rajasthan
1304071,175,8,123,176,3,111,2022,Mumbai,"Brabourne Stadium, Mumbai",Hyderabad,field,Hyderabad,wickets,7.0,RA Tripathi,Kolkata,Hyderabad,Kolkata,Hyderabad
1304072,199,4,124,181,9,125,2022,Mumbai,"Brabourne Stadium, Mumbai",Mumbai,field,Lucknow,runs,18.0,KL Rahul,Lucknow,Mumbai,Lucknow,Mumbai
1304073,189,5,126,173,7,124,2022,Mumbai,Wankhede Stadium,Delhi,field,Bangalore,runs,16.0,KD Karthik,Bangalore,Delhi,Bangalore,Delhi
1304074,151,10,126,152,3,116,2022,Mumbai,Dr DY Patil Sports Academy,Hyderabad,field,Hyderabad,wickets,7.0,Umran Malik,Punjab,Hyderabad,Punjab,Hyderabad
1304075,169,5,125,170,7,121,2022,Pune,Maharashtra Cricket Association Stadium,Gujarat,field,Gujarat,wickets,3.0,DA Miller,Chennai,Gujarat,Chennai,Gujarat
1304076,217,5,127,210,10,131,2022,Mumbai,"Brabourne Stadium, Mumbai",Kolkata,field,Rajasthan,runs,7.0,YS Chahal,Rajasthan,Kolkata,Rajasthan,Kolkata
1304077,181,6,127,163,8,127,2022,Mumbai,Dr DY Patil Sports Academy,Lucknow,field,Bangalore,runs,18.0,F du Plessis,Bangalore,Lucknow,Bangalore,Lucknow
1304078,115,10,121,119,1,69,2022,Mumbai,"Brabourne Stadium, Mumbai",Delhi,field,Delhi,wickets,9.0,Kuldeep Yadav,Punjab,Delhi,Punjab,Delhi
1304079,155,7,123,156,7,127,2022,Navi Mumbai,Dr DY Patil Sports Academy,Chennai,field,Chennai,wickets,3.0,Mukesh Choudhary,Mumbai,Chennai,Mumbai,Chennai
1304080,222,2,124,207,8,128,2022,Mumbai,Wankhede Stadium,Delhi,field,Rajasthan,runs,15.0,JC Buttler,Rajasthan,Delhi,Rajasthan,Delhi
1304081,156,9,127,148,8,126,2022,Navi Mumbai,Dr DY Patil Sports Academy,Gujarat,bat,Gujarat,runs,8.0,Rashid Khan,Gujarat,Kolkata,Gujarat,Kolkata
1304082,68,10,105,72,1,49,2022,Mumbai,"Brabourne Stadium, Mumbai",Hyderabad,field,Hyderabad,wickets,9.0,M Jansen,Bangalore,Hyderabad,Bangalore,Hyderabad
1304083,168,6,125,132,8,128,2022,Mumbai,Wankhede Stadium,Mumbai,field,Lucknow,runs,36.0,KL Rahul,Lucknow,Mumbai,Lucknow,Mumbai
1304084,187,4,133,176,6,126,2022,Mumbai,Wankhede Stadium,Chennai,field,Punjab,runs,11.0,S Dhawan,Punjab,Chennai,Punjab,Chennai
1304085,144,8,123,115,10,123,2022,Pune,Maharashtra Cricket Association Stadium,Bangalore,field,Rajasthan,runs,29.0,R Parag,Rajasthan,Bangalore,Rajasthan,Bangalore
1304086,195,6,126,199,5,125,2022,Mumbai,Wankhede Stadium,Gujarat,field,Gujarat,wickets,5.0,Umran Malik,Hyderabad,Gujarat,Hyderabad,Gujarat
1304087,146,9,124,150,6,117,2022,Mumbai,Wankhede Stadium,Delhi,field,Delhi,wickets,4.0,Kuldeep Yadav,Kolkata,Delhi,Kolkata,Delhi
1304088,153,8,124,133,8,129,2022,Pune,Maharashtra Cricket Association Stadium,Punjab,field,Lucknow,runs,20.0,KH Pandya,Lucknow,Punjab,Lucknow,Punjab
1304089,170,6,122,174,4,122,2022,Mumbai,"Brabourne Stadium, Mumbai",Bangalore,bat,Gujarat,wickets,6.0,R Tewatia,Bangalore,Gujarat,Bangalore,Gujarat
1304090,158,6,127,161,5,120,2022,Navi Mumbai,Dr DY Patil Sports Academy,Mumbai,field,Mumbai,wickets,5.0,SA Yadav,Rajasthan,Mumbai,Rajasthan,Mumbai
1304091,195,3,132,189,7,123,2022,Mumbai,Wankhede Stadium,Lucknow,bat,Lucknow,runs,6.0,Mohsin Khan,Lucknow,Delhi,Lucknow,Delhi
1304092,202,2,123,189,6,123,2022,Pune,Maharashtra Cricket Association Stadium,Hyderabad,field,Chennai,runs,13.0,RD Gaikwad,Chennai,Hyderabad,Chennai,Hyderabad
1304093,152,5,127,158,3,124,2022,Mumbai,Wankhede Stadium,Kolkata,field,Kolkata,wickets,7.0,RK Singh,Rajasthan,Kolkata,Rajasthan,Kolkata
1304094,143,8,129,145,2,100,2022,Navi Mumbai,Dr DY Patil Sports Academy,Gujarat,bat,Punjab,wickets,8.0,K Rabada,Gujarat,Punjab,Gujarat,Punjab
1304095,173,8,127,160,8,120,2022,Pune,Maharashtra Cricket Association Stadium,Chennai,field,Bangalore,runs,13.0,HV Patel,Bangalore,Chennai,Bangalore,Chennai
1304096,207,3,127,186,8,126,2022,Mumbai,"Brabourne Stadium, Mumbai",Hyderabad,field,Delhi,runs,21.0,DA Warner,Delhi,Hyderabad,Delhi,Hyderabad
1304097,177,6,125,172,5,121,2022,Mumbai,"Brabourne Stadium, Mumbai",Gujarat,field,Mumbai,runs,5.0,TH David,Mumbai,Gujarat,Mumbai,Gujarat
1304098,189,5,131,190,4,124,2022,Mumbai,Wankhede Stadium,Punjab,bat,Rajasthan,wickets,6.0,YBK Jaiswal,Punjab,Rajasthan,Punjab,Rajasthan
1304099,176,7,122,101,10,89,2022,Pune,Maharashtra Cricket Association Stadium,Kolkata,field,Lucknow,runs,75.0,Avesh Khan,Lucknow,Kolkata,Lucknow,Kolkata
1304100,192,3,126,125,10,120,2022,Mumbai,Wankhede Stadium,Bangalore,bat,Bangalore,runs,67.0,PWH de Silva,Bangalore,Hyderabad,Bangalore,Hyderabad
1304101,208,6,131,117,10,108,2022,Navi Mumbai,Dr DY Patil Sports Academy,Delhi,field,Chennai,runs,91.0,DP Conway,Chennai,Delhi,Chennai,Delhi
1304102,165,9,126,113,10,107,2022,Navi Mumbai,Dr DY Patil Sports Academy,Mumbai,field,Kolkata,runs,52.0,JJ Bumrah,Kolkata,Mumbai,Kolkata,Mumbai
1304103,144,4,126,82,10,86,2022,Pune,Maharashtra Cricket Association Stadium,Gujarat,bat,Gujarat,runs,62.0,Shubman Gill,Gujarat,Lucknow,Gujarat,Lucknow
1304104,160,6,125,161,2,114,2022,Navi Mumbai,Dr DY Patil Sports Academy,Delhi,field,Delhi,wickets,8.0,MR Marsh,Rajasthan,Delhi,Rajasthan,Delhi
1304105,97,10,104,103,5,94,2022,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,5.0,DR Sams,Chennai,Mumbai,Chennai,Mumbai
1304106,209,9,124,155,9,128,2022,Mumbai,"Brabourne Stadium, Mumbai",Bangalore,field,Punjab,runs,54.0,JM Bairstow,Punjab,Bangalore,Punjab,Bangalore
1304107,177,6,128,123,8,123,2022,Pune,Maharashtra Cricket Association Stadium,Kolkata,bat,Kolkata,runs,54.0,AD Russell,Kolkata,Hyderabad,Kolkata,Hyderabad
1304108,133,5,125,137,3,119,2022,Mumbai,Wankhede Stadium,Chennai,bat,Gujarat,wickets,7.0,WP Saha,Chennai,Gujarat,Chennai,Gujarat
1304109,178,6,123,154,8,128,2022,Mumbai,"Brabourne Stadium, Mumbai",Rajasthan,bat,Rajasthan,runs,24.0,TA Boult,Rajasthan,Lucknow,Rajasthan,Lucknow
1304110,159,7,123,142,9,126,2022,Navi Mumbai,Dr DY Patil Sports Academy,Punjab,field,Delhi,runs,17.0,SN Thakur,Delhi,Punjab,Delhi,Punjab
1304111,193,6,125,190,7,130,2022,Mumbai,Wankhede Stadium,Mumbai,field,Hyderabad,runs,3.0,RA Tripathi,Hyderabad,Mumbai,Hyderabad,Mumbai
