Unnamed: 0,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,id,season,city,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,target_runs,target_overs,super_over,umpire1,umpire2,year
9207,1,Kolkata,Mumbai,4,6,Mohammad Hafeez,SM Pollock,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9208,1,Kolkata,Mumbai,5,1,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9209,1,Kolkata,Mumbai,5,2,Mohammad Hafeez,DJ Bravo,SC Ganguly,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9210,1,Kolkata,Mumbai,5,3,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9211,1,Kolkata,Mumbai,5,4,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9212,1,Kolkata,Mumbai,5,5,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9213,1,Kolkata,Mumbai,5,6,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,1,1,wides,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9214,1,Kolkata,Mumbai,5,7,Mohammad Hafeez,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9215,1,Kolkata,Mumbai,6,1,SC Ganguly,SM Pollock,Mohammad Hafeez,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9216,1,Kolkata,Mumbai,6,2,SC Ganguly,SM Pollock,Mohammad Hafeez,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9217,1,Kolkata,Mumbai,6,3,SC Ganguly,SM Pollock,Mohammad Hafeez,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9218,1,Kolkata,Mumbai,6,4,Mohammad Hafeez,SM Pollock,SC Ganguly,0,0,0,No_extras,1,Mohammad Hafeez,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9219,1,Kolkata,Mumbai,6,5,WP Saha,SM Pollock,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9220,1,Kolkata,Mumbai,6,6,SC Ganguly,SM Pollock,WP Saha,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9221,1,Kolkata,Mumbai,7,1,WP Saha,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9222,1,Kolkata,Mumbai,7,2,WP Saha,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9223,1,Kolkata,Mumbai,7,3,WP Saha,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9224,1,Kolkata,Mumbai,7,4,WP Saha,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9225,1,Kolkata,Mumbai,7,5,WP Saha,DJ Bravo,SC Ganguly,0,0,0,No_extras,1,WP Saha,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9226,1,Kolkata,Mumbai,7,6,LR Shukla,DJ Bravo,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9227,1,Kolkata,Mumbai,8,1,SC Ganguly,A Nehra,LR Shukla,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9228,1,Kolkata,Mumbai,8,2,SC Ganguly,A Nehra,LR Shukla,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9229,1,Kolkata,Mumbai,8,3,LR Shukla,A Nehra,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9230,1,Kolkata,Mumbai,8,4,LR Shukla,A Nehra,SC Ganguly,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9231,1,Kolkata,Mumbai,8,5,SC Ganguly,A Nehra,LR Shukla,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9232,1,Kolkata,Mumbai,8,6,SC Ganguly,A Nehra,LR Shukla,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9233,1,Kolkata,Mumbai,9,1,LR Shukla,RR Raje,SC Ganguly,0,0,0,No_extras,1,LR Shukla,bowled,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9234,1,Kolkata,Mumbai,9,2,AB Agarkar,RR Raje,SC Ganguly,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9235,1,Kolkata,Mumbai,9,3,AB Agarkar,RR Raje,SC Ganguly,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9236,1,Kolkata,Mumbai,9,4,AB Agarkar,RR Raje,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9237,1,Kolkata,Mumbai,9,5,AB Agarkar,RR Raje,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9238,1,Kolkata,Mumbai,9,6,AB Agarkar,RR Raje,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9239,1,Kolkata,Mumbai,10,1,AB Agarkar,DJ Thornely,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9240,1,Kolkata,Mumbai,10,2,AB Agarkar,DJ Thornely,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9241,1,Kolkata,Mumbai,10,3,AB Agarkar,DJ Thornely,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9242,1,Kolkata,Mumbai,10,4,SC Ganguly,DJ Thornely,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9243,1,Kolkata,Mumbai,10,5,SC Ganguly,DJ Thornely,AB Agarkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9244,1,Kolkata,Mumbai,10,6,AB Agarkar,DJ Thornely,SC Ganguly,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9245,1,Kolkata,Mumbai,11,1,SC Ganguly,RR Raje,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9246,1,Kolkata,Mumbai,11,2,SC Ganguly,RR Raje,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9247,1,Kolkata,Mumbai,11,3,SC Ganguly,RR Raje,AB Agarkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9248,1,Kolkata,Mumbai,11,4,AB Agarkar,RR Raje,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9249,1,Kolkata,Mumbai,11,5,SC Ganguly,RR Raje,AB Agarkar,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9250,1,Kolkata,Mumbai,11,6,SC Ganguly,RR Raje,AB Agarkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9251,1,Kolkata,Mumbai,12,1,SC Ganguly,DJ Thornely,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9252,1,Kolkata,Mumbai,12,2,SC Ganguly,DJ Thornely,AB Agarkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9253,1,Kolkata,Mumbai,12,3,AB Agarkar,DJ Thornely,SC Ganguly,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9254,1,Kolkata,Mumbai,12,4,SC Ganguly,DJ Thornely,AB Agarkar,0,0,0,No_extras,1,SC Ganguly,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9255,1,Kolkata,Mumbai,12,5,Shoaib Akhtar,DJ Thornely,AB Agarkar,0,1,1,wides,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9256,1,Kolkata,Mumbai,12,6,Shoaib Akhtar,DJ Thornely,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9257,1,Kolkata,Mumbai,12,7,Shoaib Akhtar,DJ Thornely,AB Agarkar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9258,1,Kolkata,Mumbai,13,1,AB Agarkar,DJ Bravo,Shoaib Akhtar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9259,1,Kolkata,Mumbai,13,2,Shoaib Akhtar,DJ Bravo,AB Agarkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9260,1,Kolkata,Mumbai,13,3,AB Agarkar,DJ Bravo,Shoaib Akhtar,2,0,2,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9261,1,Kolkata,Mumbai,13,4,AB Agarkar,DJ Bravo,Shoaib Akhtar,0,0,0,No_extras,1,AB Agarkar,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9262,1,Kolkata,Mumbai,13,5,I Sharma,DJ Bravo,Shoaib Akhtar,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9263,1,Kolkata,Mumbai,13,6,I Sharma,DJ Bravo,Shoaib Akhtar,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9264,1,Kolkata,Mumbai,14,1,I Sharma,DJ Thornely,Shoaib Akhtar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9265,1,Kolkata,Mumbai,14,2,I Sharma,DJ Thornely,Shoaib Akhtar,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9266,1,Kolkata,Mumbai,14,3,I Sharma,DJ Thornely,Shoaib Akhtar,0,0,0,No_extras,1,I Sharma,caught and bowled,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9267,1,Kolkata,Mumbai,14,4,AB Dinda,DJ Thornely,Shoaib Akhtar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9268,1,Kolkata,Mumbai,14,5,Shoaib Akhtar,DJ Thornely,AB Dinda,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9269,1,Kolkata,Mumbai,14,6,Shoaib Akhtar,DJ Thornely,AB Dinda,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9270,1,Kolkata,Mumbai,15,1,Shoaib Akhtar,RR Raje,AB Dinda,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9271,1,Kolkata,Mumbai,15,2,Shoaib Akhtar,RR Raje,AB Dinda,0,0,0,No_extras,1,Shoaib Akhtar,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9272,2,Mumbai,Kolkata,0,1,ST Jayasuriya,Shoaib Akhtar,SR Tendulkar,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9273,2,Mumbai,Kolkata,0,2,ST Jayasuriya,Shoaib Akhtar,SR Tendulkar,0,1,1,wides,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9274,2,Mumbai,Kolkata,0,3,ST Jayasuriya,Shoaib Akhtar,SR Tendulkar,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9275,2,Mumbai,Kolkata,0,4,SR Tendulkar,Shoaib Akhtar,ST Jayasuriya,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9276,2,Mumbai,Kolkata,0,5,SR Tendulkar,Shoaib Akhtar,ST Jayasuriya,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9277,2,Mumbai,Kolkata,0,6,SR Tendulkar,Shoaib Akhtar,ST Jayasuriya,0,0,0,No_extras,1,SR Tendulkar,caught,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9278,2,Mumbai,Kolkata,0,7,RV Uthappa,Shoaib Akhtar,ST Jayasuriya,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9279,2,Mumbai,Kolkata,1,1,ST Jayasuriya,I Sharma,RV Uthappa,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9280,2,Mumbai,Kolkata,1,2,ST Jayasuriya,I Sharma,RV Uthappa,0,1,1,wides,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9281,2,Mumbai,Kolkata,1,3,ST Jayasuriya,I Sharma,RV Uthappa,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9282,2,Mumbai,Kolkata,1,4,RV Uthappa,I Sharma,ST Jayasuriya,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9283,2,Mumbai,Kolkata,1,5,RV Uthappa,I Sharma,ST Jayasuriya,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9284,2,Mumbai,Kolkata,1,6,ST Jayasuriya,I Sharma,RV Uthappa,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9285,2,Mumbai,Kolkata,1,7,ST Jayasuriya,I Sharma,RV Uthappa,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9286,2,Mumbai,Kolkata,2,1,RV Uthappa,Shoaib Akhtar,ST Jayasuriya,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9287,2,Mumbai,Kolkata,2,2,ST Jayasuriya,Shoaib Akhtar,RV Uthappa,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9288,2,Mumbai,Kolkata,2,3,ST Jayasuriya,Shoaib Akhtar,RV Uthappa,6,0,6,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
9289,2,Mumbai,Kolkata,2,4,ST Jayasuriya,Shoaib Akhtar,RV Uthappa,2,0,2,No_extras,0,Not_Dismissed,Not_Dismissed,336021,2008,Mumbai,League,SM Pollock,Wankhede Stadium,Mumbai,Kolkata,Mumbai,field,Mumbai,wickets,68.0,20.0,N,BR Doctrove,DJ Harper,2008
